'filename','chroma_stft','spectral_centroid','spectral_bandwidth','rolloff','zero_crossing_rate','mfcc1','mfcc2','mfcc3','mfcc4','mfcc5','mfcc6','mfcc7','mfcc8','mfcc9','mfcc10','mfcc11','mfcc12','mfcc13','mfcc14','mfcc15','mfcc16','mfcc17','mfcc18','mfcc19','mfcc20','label',,,,,,
'data/fma_small/004/004093.mp3',0.370789051055908,1697.80737379849,2001.23711257606,3633.8987275232,0.084800820523975,-158.490158081055,115.895034790039,-9.11034774780273,43.3972702026367,-3.95333862304687,11.596489906311,-8.47068786621094,2.28124952316284,-3.71154546737671,6.83085298538208,-4.43404769897461,3.6493763923645,-4.62062692642212,-2.59753561019897,-8.56877326965332,-3.54276418685913,-5.36226034164429,-6.60802745819092,-11.4348545074463,-4.35620832443237,'World',,,,,,
'data/fma_small/004/004788.mp3',0.404975265264511,2179.22105512196,2235.00068406848,4397.41622240871,0.109210855994011,-48.7618370056152,97.8998870849609,-21.1963424682617,33.780086517334,-3.55950093269348,2.33967781066895,0.219377592206001,7.66502714157105,-4.49968338012695,-0.609607815742493,-4.01272678375244,0.656895697116852,-6.70415306091309,3.85603260993958,-5.4317946434021,-0.801219999790192,-3.32526636123657,1.2864271402359,-5.82306909561157,4.94882869720459,'Rock',,,,,,
'data/fma_small/004/004068.mp3',0.219688519835472,1207.07623908919,1650.56637105931,2448.77317919809,0.048654035552011,-328.476165771484,124.820571899414,16.9410705566406,32.0754470825195,4.77601766586304,14.0503177642822,5.41586351394653,0.724472284317017,-13.0744543075562,-10.7490797042847,-14.4029722213745,-10.8046875,-11.4606924057007,-13.8647193908691,-10.724084854126,1.95611321926117,-0.3595250248909,3.3500771522522,0.526304423809052,-4.20854949951172,'Folk',,,,,,
'data/fma_small/004/004080.mp3',0.285958975553513,2227.83944306881,2540.41127085814,4995.2118415567,0.085682596795244,-80.41455078125,93.3239212036133,6.41010332107544,21.2191028594971,-3.67277145385742,1.90672469139099,-5.59239673614502,0.030679501593113,-7.1225528717041,1.62678003311157,-11.8126983642578,-1.50605976581574,-12.3729705810547,-4.79118013381958,-10.5347337722778,-0.717312932014465,-7.15767955780029,-0.827097654342651,-5.1974081993103,0.408297777175903,'Latin',,,,,,
'data/fma_small/004/004781.mp3',0.475965827703476,2166.45958071872,2175.92826198287,4208.93350764936,0.114121486489753,-61.6609497070313,96.7282257080078,-23.0683097839355,42.6017951965332,2.30459570884705,-0.234274923801422,-2.04558348655701,5.24391841888428,-5.30127668380737,-2.07527089118958,-3.53235578536987,-0.977411031723022,-8.90149021148682,3.3562958240509,-4.6537446975708,0.432254105806351,-3.62284445762634,0.223076984286308,-6.91491460800171,0.996118783950806,'Rock',,,,,,
'data/fma_small/004/004095.mp3',0.304219990968704,1856.2475291411,2228.40217576727,4151.56159367749,0.072163663718098,-221.270034790039,99.3313064575195,7.92828273773193,47.6087875366211,-0.100980922579765,7.26168775558472,-5.65290546417236,2.97392892837524,-7.25179433822632,0.307744145393372,-3.19056868553162,2.58178162574768,-5.0879225730896,2.09905099868774,-4.19929313659668,-1.099001288414,-7.77321481704712,-0.10576755553484,-6.84238815307617,-5.63525676727295,'World',,,,,,
'data/fma_small/004/004521.mp3',0.43517079949379,1489.15525127883,2108.77983199923,3300.61703569098,0.050065632854795,-162.136093139648,130.147308349609,12.1443099975586,20.5619773864746,8.9987325668335,15.49817943573,5.6741304397583,9.61907577514648,-2.39767241477966,12.7120132446289,-0.178773999214172,4.91958332061768,-1.62681567668915,3.45691275596619,-3.38283443450928,-1.13211297988892,-0.453108102083206,4.69166231155396,-3.22778081893921,-1.43316256999969,'Electronic',,,,,,
'data/fma_small/004/004778.mp3',0.448486477136612,2140.860714547,2171.45503067802,4281.8707850838,0.106902274318972,-111.519149780273,97.4989395141602,-18.1942138671875,47.5749359130859,-0.722235202789306,3.11693477630615,-2.51861548423767,7.69044017791748,-5.19203042984009,-0.908900141716003,0.615684270858765,-0.332631587982178,-8.31531238555908,3.31172728538513,-5.57295274734497,4.11477088928223,-3.26945114135742,2.04728484153748,-4.26107406616211,2.10266876220703,'Rock',,,,,,
'data/fma_small/004/004074.mp3',0.312706470489502,1901.26671348444,2362.88647220706,4250.31403557078,0.071050027836948,-129.100189208984,100.775596618652,14.7336187362671,35.9103050231934,2.97950649261475,6.13491010665894,-2.24189066886902,7.30943489074707,-4.16108655929565,6.25246334075928,-9.96686172485352,1.10092151165009,-8.63282299041748,0.145132079720497,-6.50098943710327,-0.994018077850342,-12.0533027648926,-1.66804552078247,-6.72759103775024,1.87080323696136,'Latin',,,,,,
'data/fma_small/004/004100.mp3',0.381708234548569,1734.79265894551,2052.00089340299,3779.28531938805,0.092460756235499,-156.071228027344,110.882949829102,-3.86617994308472,47.7339935302734,-1.29696702957153,15.0054140090942,-1.90738022327423,2.23012328147888,-3.070072889328,7.64090442657471,-2.74123811721802,5.5831503868103,1.29225921630859,2.44729590415955,-4.10282278060913,-2.66835927963257,-4.72144603729248,0.526422917842865,-6.96344804763794,-5.25816917419434,'World',,,,,,
'data/fma_small/004/004787.mp3',0.444836914539337,2046.76245742467,2197.2222107762,4151.41518547141,0.101794188321097,-67.3598785400391,104.593772888184,-16.7460765838623,32.9093475341797,0.688393414020538,6.11267375946045,-1.96900582313538,6.49385213851929,-1.53524196147919,0.660358130931854,-1.29572594165802,0.195547565817833,-5.66108703613281,1.79621469974518,-4.40492677688599,0.845369935035706,-4.26103353500366,3.66275835037231,-5.12494897842407,3.20343899726868,'Rock',,,,,,
'data/fma_small/004/004519.mp3',0.332756668329239,1546.20486020485,2179.89434151319,3418.68371704953,0.056050602730442,-114.90828704834,125.269088745117,14.6522102355957,21.4001960754395,0.107139922678471,15.0360946655273,-9.13380336761475,12.3988199234009,-4.27356815338135,18.8712463378906,-6.58495998382568,-1.36117172241211,-10.5830678939819,-0.067986734211445,-6.53674793243408,0.557230770587921,3.46734523773193,8.13000679016113,-2.32326364517212,-2.16609334945679,'Electronic',,,,,,
'data/fma_small/004/004450.mp3',0.292316943407059,659.699255207405,1066.84450614405,947.719469373306,0.033023849002711,-406.968627929688,181.395568847656,21.8073768615723,12.78684425354,8.44177722930908,0.907236695289612,-7.61898708343506,-7.73901796340942,-6.18767261505127,-4.47845792770386,-4.16586828231812,-4.23684501647949,-4.97600984573364,-6.53219175338745,-7.05510902404785,-4.46106624603272,-4.31091356277466,-5.15497446060181,-8.32477283477783,-9.12623405456543,'Folk',,,,,,
'data/fma_small/004/004066.mp3',0.235098719596863,1191.27607513744,1649.12267792511,2410.55952643905,0.050486995304028,-322.302764892578,121.973640441895,22.6761722564697,31.8921737670898,12.5498323440552,16.4633617401123,3.28845620155334,-2.00783586502075,-10.2103214263916,-7.91868591308594,-13.5969390869141,-4.20580434799194,-4.05514001846314,-1.37357771396637,-3.37212920188904,-1.888671875,-3.94146513938904,-5.38309717178345,-2.8711884021759,0.192270576953888,'Folk',,,,,,
'data/fma_small/004/004777.mp3',0.413043737411499,2220.09282193969,2207.21545870758,4447.38084124855,0.114627138921114,-71.9578323364258,93.753662109375,-22.2008495330811,39.461540222168,-4.98365688323975,4.14158487319946,-1.41979610919952,10.794207572937,-3.89788603782654,0.741650760173798,5.79859828948975,2.0282289981842,-3.62244939804077,5.27384471893311,-7.33108854293823,0.519183695316315,-4.75033473968506,2.2816207408905,-2.82032132148743,3.19315958023071,'Rock',,,,,,
'data/fma_small/004/004096.mp3',0.400294423103332,1500.97298049427,1971.71399540338,3217.19565062815,0.055844851374903,-140.774261474609,129.840255737305,-0.899173021316528,36.3325538635254,1.45018589496613,7.89674472808838,3.169429063797,11.2889070510864,-4.71406316757202,5.15964317321777,-1.35107219219208,5.42624950408936,-2.00688886642456,-0.498074680566788,-5.89072418212891,0.267741411924362,-7.99706506729126,-3.43674993515015,-5.77478647232056,-3.48910117149353,'World',,,,,,
'data/fma_small/004/004094.mp3',0.36273518204689,1655.3987552426,2002.77258745479,3610.31712224478,0.079496945693156,-164.295562744141,113.290412902832,-0.657758295536041,45.7811584472656,0.548321068286896,15.4303312301636,-5.42847204208374,4.46064805984497,-0.972021818161011,10.050726890564,-1.23379230499268,5.16391229629517,-4.33771181106567,-2.71856570243835,-3.68308854103088,-1.01247334480286,-5.68798160552979,-3.64149618148804,-6.03166389465332,-2.94193601608276,'World',,,,,,
'data/fma_small/004/004784.mp3',0.445567339658737,2393.52658833368,2218.73671647891,4583.16658887399,0.141062678243426,-60.6150741577148,85.5372085571289,-28.9863967895508,37.2546119689941,-6.60528755187988,0.202113404870033,-0.165612459182739,9.0649881362915,-3.23997616767883,-0.161793172359467,-0.75231283903122,0.846924960613251,-8.20473194122314,4.22109603881836,-4.78450012207031,0.667649626731873,-3.00402617454529,0.604367971420288,-5.81296396255493,4.42851877212524,'Rock',,,,,,
'data/fma_small/004/004838.mp3',0.297505915164948,1343.82137906822,1597.7291906821,2705.96138077314,0.071642697642332,-108.699012756348,157.64680480957,-18.3504676818848,37.0905227661133,-6.76423311233521,9.2642068862915,-5.98083019256592,-3.53772211074829,-8.1491813659668,-5.81081676483154,-10.6800518035889,-6.07711791992188,-2.56489896774292,4.5882248878479,-4.83828401565552,-2.593266248703,-6.28713035583496,-1.89828181266785,0.801887094974518,5.02921676635742,'Rock',,,,,,
'data/fma_small/004/004098.mp3',0.410590201616287,1871.8902933468,2213.72209370189,4095.00309761692,0.085492335762006,-172.355606079102,106.57120513916,-0.590683400630951,33.0732841491699,-1.39098012447357,11.5602083206177,-4.4292368888855,3.03679656982422,-3.31869101524353,6.05069971084595,-3.63655543327332,4.96408796310425,-3.01405954360962,-0.681499481201172,-4.90209341049194,-0.783183157444,-5.3777551651001,-3.40493226051331,-7.37645673751831,-2.04811835289001,'World',,,,,,
'data/fma_small/004/004108.mp3',0.364506065845489,2404.73465196662,2203.32711368248,4448.21352505076,0.142393839423821,-117.749954223633,87.896125793457,-32.2156791687012,25.3584632873535,1.40041327476501,-6.21746444702148,-11.8227319717407,1.93762063980103,-5.22321081161499,5.1432638168335,-3.17953634262085,5.75184011459351,-4.56360483169556,-1.88562214374542,-7.4378080368042,2.93673038482666,-6.51241683959961,-1.55819928646088,-2.88155603408813,-0.891250431537628,'Rock',,,,,,
'data/fma_small/004/004782.mp3',0.412985354661942,2248.05734237221,2389.77219722642,4754.63608707858,0.102234547068199,-54.045825958252,92.5010528564453,-5.71163558959961,36.8863906860352,2.97027516365051,5.62456274032593,-3.34851050376892,4.76291418075562,-3.75305795669556,2.77556109428406,0.082696102559567,2.5245144367218,-6.43577909469605,3.18523621559143,-5.42173004150391,-1.65499663352966,-4.73728227615356,2.33030652999878,-5.49173641204834,-1.78519856929779,'Rock',,,,,,
'data/fma_small/004/004779.mp3',0.380924493074417,2141.94040173859,2281.50480328538,4484.03161828632,0.103463174386592,-77.2868804931641,94.8847274780274,-10.2139177322388,39.212459564209,-1.532022356987,5.85237312316895,-3.92263054847717,6.26432752609253,-2.50310730934143,1.72684907913208,1.01932525634766,-0.306202232837677,-5.24239730834961,3.9242103099823,-5.73112058639526,-1.29671370983124,-5.01820230484009,1.93876469135284,-3.68565845489502,0.424273192882538,'Rock',,,,,,
'data/fma_small/004/004077.mp3',0.331559062004089,2210.07337972697,2487.94408256965,4917.75993506729,0.093551813032533,-109.096557617188,96.4728622436524,6.06723976135254,23.408447265625,-3.85124182701111,6.00590562820435,-5.22159433364868,2.68513321876526,-6.23408794403076,3.87196278572083,-9.33216571807861,0.938845634460449,-11.4834270477295,-1.71994137763977,-6.23614454269409,2.15493226051331,-5.92358064651489,0.741706192493439,-7.56678009033203,-5.12414073944092,'Latin',,,,,,
'data/fma_small/004/004092.mp3',0.425637632608414,1645.01334736785,2068.6492040677,3646.48890661253,0.069173177083333,-152.781158447266,114.66512298584,-1.93449068069458,47.7256202697754,-1.75016224384308,6.9497332572937,3.97115850448608,5.42866611480713,-5.10532999038696,4.07880401611328,-3.26661968231201,5.09787511825562,-4.8218035697937,0.095884695649147,-6.39541482925415,1.33688426017761,-9.77587509155273,-1.12260603904724,-6.32781839370728,-4.48262882232666,'World',,,,,,
'data/fma_small/004/004799.mp3',0.466141074895859,1054.05017328226,1452.15342428222,2407.30893637703,0.037742555786322,-130.69660949707,164.82487487793,-22.5648422241211,56.6753463745117,-0.496022999286652,3.12846684455872,9.3366231918335,9.47133731842041,8.30827617645264,-2.22308540344238,1.19009339809418,0.949352502822876,1.54325652122498,1.47677433490753,-1.77409183979034,1.27204120159149,-7.2483081817627,-0.754729151725769,1.84910273551941,-0.359352350234985,'Rock',,,,,,
'data/fma_small/004/004079.mp3',0.402362525463104,2797.01821706029,2808.82294582159,6191.28794297057,0.11989744202653,-76.0838775634766,73.3362426757813,17.6062774658203,32.8272705078125,-1.23663806915283,13.6799745559692,-5.91879367828369,0.764423489570618,-0.779972016811371,6.35610771179199,-3.47906017303467,4.418381690979,-4.97319459915161,-0.417564392089844,-7.30097436904907,-2.84797596931458,-12.4839878082275,-6.86313819885254,-10.2916326522827,-4.70437669754028,'Latin',,,,,,
'data/fma_small/004/004688.mp3',0.422364830970764,2338.77892258601,2197.57372408115,4723.03248713022,0.105550319025522,-73.7394485473633,89.8012619018555,-31.178674697876,44.1492309570313,0.697448313236237,23.3924121856689,-2.18625402450562,9.7697286605835,5.19506692886353,4.79777574539185,3.32913827896118,7.60763645172119,7.84660959243774,7.15800619125366,1.40410244464874,6.24414157867432,1.47866952419281,1.72299993038178,-4.22333669662476,8.80817031860352,'HipHop',,,,,,
'data/fma_small/004/004075.mp3',0.310813397169113,2131.74300153666,2465.50579791635,4814.7141342104,0.082575885941131,-74.8449554443359,95.5267562866211,5.60766077041626,29.4176750183105,-4.50915384292603,5.20358562469482,-6.24140119552612,2.84415626525879,-5.8455171585083,5.78760576248169,-5.74815225601196,3.3961923122406,-7.57747316360474,-0.835516929626465,-11.7019548416138,-4.90651416778564,-13.6187143325806,-2.09066081047058,-3.92684412002563,-0.671983242034912,'Latin',,,,,,
'data/fma_small/004/004682.mp3',0.505687355995178,2738.72106858257,2348.39553293187,5259.52239210157,0.160278793086754,-67.2998504638672,72.8332061767578,-27.2267417907715,45.4700927734375,-0.550684571266174,12.4339580535889,-2.65412974357605,3.68844628334045,3.72472810745239,11.6950254440308,5.36216402053833,8.50676441192627,0.780576586723328,7.30112838745117,2.4161217212677,8.19430255889893,-4.91748905181885,2.59885883331299,0.08879117667675,7.33781480789185,'HipHop',,,,,,
'data/fma_small/004/004522.mp3',0.470674306154251,1183.4790459065,1629.17803189714,2423.53615853142,0.040663502735283,-120.431678771973,152.682174682617,-19.0318126678467,34.6094932556152,6.12938642501831,15.6606979370117,5.85251569747925,8.15444374084473,-0.300932675600052,3.97960257530212,1.03966760635376,5.96206665039063,4.09478044509888,3.42138266563416,-0.567706406116486,1.46548426151276,-1.16280543804169,5.19387769699097,-7.7723240852356,-3.13591885566711,'Electronic',,,,,,
'data/fma_small/004/004071.mp3',0.31666225194931,2103.16783354724,2526.90839999115,4845.68792057998,0.076433224607862,-81.7310638427734,98.9557723999024,14.0693340301514,28.7915496826172,1.63248002529144,3.96807599067688,-6.68362092971802,1.47766983509064,-3.10033226013184,6.4674563407898,-7.40831899642944,3.14488196372986,-8.53591156005859,-0.313998162746429,-9.37085914611816,-3.99622082710266,-12.7534799575806,-1.22348427772522,-3.92917990684509,5.01784515380859,'Latin',,,,,,
'data/fma_small/004/004097.mp3',0.368513137102127,1508.86950749827,1957.57594177113,3332.9929106555,0.059113045241092,-164.51399230957,125.806251525879,-3.93018436431885,43.6393547058106,2.92585730552673,5.5805025100708,0.134697541594505,6.03381204605103,-6.91862154006958,6.15445852279663,-3.99302268028259,3.54165029525757,-6.20096445083618,1.04556500911713,-5.19492721557617,-2.93541026115417,-7.45274686813355,-1.74580478668213,-8.08255195617676,-3.90576124191284,'World',,,,,,
'data/fma_small/004/004069.mp3',0.264597117900848,1678.83540857834,2174.29759128758,3722.58376425131,0.059799135239156,-202.528579711914,105.21150970459,4.34874391555786,33.4236869812012,0.170832440257072,8.91984176635742,-8.06332492828369,-8.71299839019775,-13.8382520675659,1.96516907215118,-14.8012771606445,1.43526375293732,-11.3520402908325,-7.83904933929443,-12.7758703231812,-5.92950344085693,-10.8794479370117,-2.98782658576965,-11.9236650466919,-14.2395820617676,'Folk',,,,,,
'data/fma_small/004/004013.mp3',0.254234313964844,1930.12915207799,1885.42097278689,3601.10714274908,0.109978638168087,-392.421508789062,102.330291748047,-14.271897315979,30.5536041259766,-18.0047931671143,3.30865883827209,3.02594542503357,4.87382698059082,-0.194154158234596,-0.203315913677216,-11.4911222457886,-3.04431486129761,-7.34088897705078,4.42112541198731,2.16206431388855,-4.48521614074707,-3.1025664806366,-10.0355234146118,-9.32341957092285,-6.49895668029785,'Folk',,,,,,
'data/fma_small/122/122088.mp3',0.407392382621765,2553.88204868638,2670.23154966297,5563.76200326628,0.099154677236283,-62.9686584472656,78.8481674194336,3.87421751022339,40.5271911621094,12.0131120681763,8.08735656738281,3.66033506393433,8.03955745697022,-0.64847469329834,8.26127815246582,1.37317156791687,3.61084055900574,-3.09470915794373,-5.90142965316772,-12.4476232528687,-0.072806589305401,-8.88248157501221,-2.62008738517761,-1.87225639820099,-0.66112220287323,'Pop',,,,,,
'data/fma_small/122/122683.mp3',0.410029858350754,1138.6499746697,1810.25335676755,2395.63962577944,0.029678285721191,-188.542633056641,146.708114624023,16.540620803833,34.3070297241211,11.8805437088013,20.5418395996094,-3.02243757247925,6.57500886917114,-1.83793783187866,1.62503850460053,0.253471404314041,2.98313546180725,-4.00730133056641,-2.25703883171082,-2.15713715553284,1.73519825935364,-0.561000525951386,4.05479335784912,-0.916059970855713,2.45631670951843,'Rock',,,,,,
'data/fma_small/122/122803.mp3',0.421857625246048,2219.83280786332,2464.04826719354,4750.09471070186,0.086045125797564,-71.6888732910156,87.5132598876953,-14.4459495544434,20.4151992797852,7.69169330596924,14.2586526870728,6.29252099990845,14.1762294769287,5.94026899337769,12.3378047943115,4.62120008468628,8.10320854187012,2.5925509929657,6.7278265953064,1.83638691902161,2.95153164863586,-8.62645816802979,-0.995156526565552,-3.81691527366638,0.375972658395767,'Pop',,,,,,
'data/fma_small/122/122671.mp3',0.276608973741531,1498.94512940263,1888.09975990627,2977.39799299048,0.069395557621716,-173.415863037109,132.614028930664,-0.935931742191315,25.8772392272949,-10.8141012191772,5.89297914505005,-4.43944454193115,2.3997700214386,-8.11337661743164,-10.9205102920532,-7.52625226974487,9.76701831817627,4.56543016433716,6.39224767684937,-7.42601203918457,-4.1763858795166,-4.00267314910889,3.66584706306458,-7.17369842529297,-6.21229934692383,'Electronic',,,,,,
'data/fma_small/122/122132.mp3',0.529280006885529,1176.24176859746,1609.60333504553,2335.6037027869,0.043887201748454,-133.876281738281,158.648345947266,-10.4545087814331,35.5977554321289,4.89480066299439,16.6858730316162,-1.99702143669128,3.3493115901947,-1.97282826900482,7.09501028060913,1.92305874824524,9.20555591583252,3.0063054561615,5.63021039962769,0.139946818351746,5.20041561126709,1.37282919883728,5.27795791625977,0.803940951824188,2.36577796936035,'Experimental',,,,,,
'data/fma_small/122/122080.mp3',0.469976365566254,2557.84114792385,2513.84207659419,5318.0188988239,0.110277980704212,-68.9892883300781,74.2297973632813,-8.64593887329102,44.4140510559082,20.1090526580811,17.1459922790527,-3.39718055725098,7.34200000762939,-4.02600240707397,11.4787883758545,0.293472677469254,2.3801646232605,-8.69823455810547,-1.63780760765076,-9.06644344329834,0.644019901752472,-3.79464554786682,2.35263395309448,-3.55147981643677,-2.47652745246887,'Pop',,,,,,
'data/fma_small/122/122081.mp3',0.444065690040588,2621.23078357433,2844.61091276802,6141.42262666634,0.070591733481453,-79.1955871582031,75.2570724487305,19.6944313049316,36.4704475402832,8.05802345275879,12.5050649642944,-1.21992778778076,10.7845125198364,3.20201420783997,13.7374086380005,3.19420647621155,5.03899097442627,-0.783724129199982,2.79773592948914,-4.08932399749756,2.04259252548218,-3.39618635177612,2.55819487571716,-5.65032529830933,-2.94383978843689,'Pop',,,,,,
'data/fma_small/122/122806.mp3',0.499485045671463,1690.88674449247,2365.47610324208,3983.37632522701,0.049080189818393,-122.454597473145,110.14933013916,9.18339729309082,22.1566371917725,6.61914873123169,14.4392194747925,6.60884380340576,12.237998008728,7.11050844192505,17.0564918518066,5.47217226028442,7.67384004592896,3.90367269515991,7.99545097351074,1.21476078033447,-0.47852686047554,-7.60643625259399,1.59896755218506,-4.36259508132935,0.172789961099625,'Pop',,,,,,
'data/fma_small/122/122398.mp3',0.36820775270462,1861.22292471012,1907.78480649825,3689.88838638341,0.09927025932908,-59.9920768737793,123.266288757324,-38.4316825866699,22.3092422485352,-14.1449813842773,0.976582109928131,-7.75646209716797,-6.7304573059082,-5.0235595703125,-2.65166616439819,-12.5368385314941,-0.051940400153399,-2.93998432159424,-1.62509369850159,-8.81229877471924,-4.180588722229,-13.1058797836304,-6.26239538192749,-7.72192668914795,-0.669192552566528,'Rock',,,,,,
'data/fma_small/122/122623.mp3',0.310399740934372,1156.04673180167,1688.38949791838,2244.35689085496,0.05091816542409,-180.156356811523,141.646743774414,5.98931550979614,29.7949504852295,2.21211099624634,6.8787693977356,-7.42544031143189,-14.4868316650391,-7.26985502243042,-10.6380558013916,-17.6485939025879,-5.96088552474976,-15.339038848877,-3.41413140296936,-11.0606508255005,-7.8463625907898,-7.23068952560425,-4.61911821365356,-13.8341550827026,-5.40968370437622,'Instrumental',,,,,,
'data/fma_small/122/122910.mp3',0.277158886194229,937.778261360699,1030.71874418201,1354.90275505337,0.062333969281298,-194.162170410156,197.255310058594,-28.8004379272461,4.51152658462524,-15.2850160598755,-31.7360076904297,-19.7397232055664,6.59919881820679,12.8508396148682,19.4321670532227,5.27109003067017,-0.093083694577217,-8.5896577835083,-13.7955074310303,-20.6645355224609,-11.9148073196411,-8.13244152069092,-8.1212215423584,-13.9609889984131,-5.86103582382202,'Rock',,,,,,
'data/fma_small/122/122457.mp3',0.561410248279572,2631.755554807,2925.1023873754,6094.32082493117,0.068608421078053,-149.568222045898,72.7317962646484,30.5713939666748,21.351037979126,7.53009223937988,12.0279445648193,4.14511775970459,14.9741954803467,0.889294564723969,15.0130996704102,5.37946033477783,10.5832271575928,5.43916320800781,10.0021438598633,4.13841962814331,7.06122589111328,3.04436731338501,7.54766368865967,1.33606433868408,5.63749694824219,'Electronic',,,,,,
'data/fma_small/122/122808.mp3',0.44056823849678,1208.74548920767,1424.99808797015,2296.04018622609,0.054003377970441,-85.4197158813477,168.393371582031,-35.6540946960449,28.0765075683594,-0.087892703711987,10.334153175354,-0.531903743743897,9.12100791931152,5.63084220886231,12.2297048568726,-1.79423892498016,5.89324331283569,0.024021249264479,6.40256690979004,-2.69765663146973,0.564160048961639,-5.73285341262817,3.47379612922668,1.29643976688385,0.675244033336639,'Pop',,,,,,
'data/fma_small/122/122807.mp3',0.32480576634407,2514.72247150085,2582.2047733175,5490.34276664534,0.107677713243818,-26.2526435852051,81.0751876831055,-4.85117721557617,14.8138055801392,-12.0898199081421,12.7037496566772,1.57812297344208,6.1294002532959,2.40265727043152,16.3684062957764,9.96401977539063,5.38996410369873,2.4836413860321,8.42169094085693,0.259783416986465,0.84259295463562,-5.49339866638184,1.42217671871185,-4.32649183273315,-0.710498929023743,'Pop',,,,,,
'data/fma_small/122/122395.mp3',0.325242757797241,1608.67826193135,2049.40969213369,3472.49962614197,0.066427397525135,-101.094749450684,129.990234375,-3.97098708152771,22.6529579162598,-3.15222311019897,8.04737281799316,-3.96605229377747,5.18943357467651,-0.808311939239502,0.526592433452606,-7.02217102050781,4.22954750061035,0.528154730796814,1.15388858318329,-6.12214756011963,0.011469841934741,-7.69048309326172,-0.473835170269012,-1.2177973985672,1.741042137146,'Rock',,,,,,
'data/fma_small/122/122474.mp3',0.287323474884033,1337.76435475358,2049.6941033657,3062.20786140359,0.036891648352975,-121.028594970703,122.248947143555,27.2910270690918,28.814525604248,9.85645198822022,17.0336265563965,3.50164556503296,8.19958877563477,1.42877161502838,5.72910976409912,-5.44475555419922,-3.994140625,-6.17231798171997,2.96254467964172,-0.379447609186172,1.89713394641876,-3.10952115058899,-5.23951864242554,-10.7257242202759,-1.30551242828369,'Pop',,,,,,
'data/fma_small/122/122247.mp3',0.489551514387131,2547.51433007769,2414.38395883844,5198.92793376595,0.141754504422854,-54.9666290283203,89.1273422241211,-9.64652919769287,21.9066925048828,-11.0437021255493,10.7613077163696,-12.1765623092651,0.855448424816132,-14.618504524231,0.769982695579529,-9.24566745758057,1.40504455566406,-10.6024866104126,-5.02843427658081,-7.09018802642822,-3.64032435417175,-2.68350601196289,-1.08231437206268,-8.82848453521729,0.975755870342254,'Rock',,,,,,
'data/fma_small/122/122686.mp3',0.488604515790939,1492.55634258962,1823.72820703683,3103.53530341359,0.043415146227782,-82.1845016479492,124.831672668457,-30.6986274719238,50.870174407959,16.4707794189453,10.613842010498,5.14824628829956,17.2497043609619,-5.24644327163696,4.61273622512817,-4.93305778503418,5.62971115112305,1.83445417881012,0.746407866477966,-0.882890224456787,6.81845617294312,0.705255448818207,7.88168811798096,-2.4298791885376,2.2792227268219,'Rock',,,,,,
'data/fma_small/122/122800.mp3',0.36968332529068,2216.22878038886,2457.52403772833,4972.21462715538,0.089503009684119,-87.4951553344727,96.9331970214844,7.55275917053223,27.9315223693848,-6.39789342880249,18.3380355834961,-4.19947719573975,6.21259164810181,-4.32746553421021,5.42949151992798,-0.414178818464279,7.43784618377686,-1.8910825252533,5.39240074157715,-4.05724382400513,4.32746601104736,-5.18014097213745,0.640418231487274,-7.32645702362061,-2.61664533615112,'Pop',,,,,,
'data/fma_small/122/122685.mp3',0.399941921234131,1434.77546375909,2136.76953149698,3073.86058267474,0.044265168817672,-147.246520996094,129.834014892578,27.8120231628418,31.0369358062744,13.8439493179321,19.6252269744873,-1.42737686634064,10.4520273208618,-6.28916072845459,5.53866577148438,0.370888352394104,5.06179857254028,-4.66484928131104,-1.43288421630859,-7.36630058288574,0.340231359004974,-7.67622470855713,4.49282550811768,-2.9357054233551,8.18869590759277,'Rock',,,,,,
'data/fma_small/122/122510.mp3',0.279950946569443,908.691544699366,986.933115760666,1796.25717127683,0.047796805515275,-182.394378662109,172.089416503906,-39.3968315124512,34.0884552001953,0.376014918088913,-16.1773166656494,-13.940258026123,-15.1294384002686,-8.74302101135254,-10.0595254898071,-12.1032047271729,-17.6915302276611,-11.5203533172607,-16.6201324462891,-8.58731651306152,-3.85485696792603,-11.9734811782837,-7.81628370285034,-12.6178483963013,-10.5547285079956,'Rock',,,,,,
'data/fma_small/122/122397.mp3',0.378568649291992,1934.06263069349,2197.27824510265,3952.65739712133,0.088481920764104,-63.8432731628418,114.403594970703,-18.5076446533203,16.5608978271484,1.99327278137207,-0.192482143640518,-8.27216911315918,2.37764930725098,-6.76675701141357,-0.981758713722229,-8.89003753662109,0.261754721403122,-2.72888469696045,-2.29070925712585,-10.0655832290649,-0.708583474159241,-11.5256586074829,-1.4994775056839,-6.96295547485352,-1.20510458946228,'Rock',,,,,,
'data/fma_small/122/122166.mp3',0.483641117811203,892.222759684091,1198.8594783468,1574.30346340079,0.044615095512944,-110.736328125,195.165267944336,-20.9877281188965,29.6311073303223,-9.79352855682373,-1.91965854167938,5.36200428009033,7.77770137786865,-7.1507363319397,6.35206365585327,4.84969615936279,3.79605317115784,-3.36008977890015,2.16650032997131,-3.91866278648376,-4.78165054321289,-3.76794195175171,6.85434818267822,-6.2970929145813,-7.86242532730103,'Experimental',,,,,,
